run_id	sample	strain	avg_cov_depth	avg_cov_breadth	E7_avg_cov_depth	E7_cov_breadth	E6_avg_cov_depth	E6_cov_breadth
HPV_160823_run03	KHCA-322	HPV68	0.12835591920225006	0.07261569930963947	0.0	0.0	0.0	0.0
HPV_160823_run03	KHCA-289	HPV66	0.0570040899795501	0.04102760736196319	0.9276729559748428	0.5345911949685535	0.0	0.0
HPV_160823_run03	KHCA-289	HPV30	0.02674477840040754	0.0057310239429444725	0.0	0.0	0.0	0.0
HPV_160823_run03	KHCA-289	HPV56	223.18929254302103	0.9975780752071383	624.3962264150944	1.0	168.1517094017094	1.0
HPV_160823_run03	KHCA-236	HPV82	0.038246505717916136	0.038246505717916136	0.0	0.0	0.0	0.0
HPV_160823_run03	HPV019	HPV43	0.03774294670846395	0.03749216300940439	0.0	0.0	0.0	0.0
HPV_160823_run03	HPV019	HPV81	0.037298636926889714	0.037298636926889714	0.0	0.0	0.0	0.0
HPV_160823_run03	HPV019	HPV90	80.04618448898295	1.0	95.02356902356902	1.0	65.99328859060402	1.0
HPV_160823_run03	HPV019	HPV103	0.12226352746798844	0.08990775161778879	0.0	0.0	NA	NA
HPV_160823_run03	HPV019	HPV106	0.2570006222775358	0.04492843808338519	0.0	0.0	3.1230425055928412	0.27069351230425054
HPV_160823_run03	HPV019	HPV158	0.08314794215795328	0.06256952169076752	0.0	0.0	0.35697399527186763	0.35697399527186763
HPV_160823_run03	KHCA-330	HPV39	11.394484871696667	0.6779011872845653	0.0	0.0	4.0419287211740045	0.6792452830188679
HPV_160823_run03	KHCA-256	HPV33	0.6416740422303705	0.25717536983183714	0.0	0.0	0.16444444444444445	0.16444444444444445
HPV_160823_run03	KHCA-263	HPV52	25.794258373205743	0.904558045832284	0.02666666666666667	0.02666666666666667	1.425055928411633	0.6241610738255033
HPV_160823_run03	H2O	HPV90	0.03734594796464583	0.03597659653927549	0.0	0.0	0.0	0.0
HPV_160823_run03	KHCA-285	HPV31	0.09289686552072801	0.07520222446916076	0.0	0.0	0.0	0.0
HPV_160823_run03	KHCA-268	HPV58	0.11554192229038855	0.09930981595092024	0.0	0.0	0.0	0.0
HPV_160823_run03	Undetermined	HPV91	0.037911122269646	0.021968365553602813	0.0	0.0	0.2222222222222222	0.13675213675213677
HPV_160823_run03	Undetermined	HPV90	0.8180007469189593	0.2583094734221337	0.6296296296296297	0.5757575757575758	0.33557046979865773	0.33557046979865773
HPV_160823_run03	Undetermined	HPV16	0.1358461927649886	0.09132304578800911	0.0	0.0	0.0	0.0
HPV_160823_run03	Undetermined	HPV39	0.11553683135452572	0.10085535554704456	0.0	0.0	0.0	0.0
HPV_160823_run03	Undetermined	HPV52	0.28544447242508186	0.2020901536136993	0.0	0.0	0.0	0.0
HPV_160823_run03	Undetermined	HPV56	1.0002549394518803	0.33855959209687697	3.7264150943396226	0.9811320754716981	0.6688034188034188	0.3974358974358974
HPV_160823_run03	KHCA-306	HPV16	31.163420187199595	0.9996205413609917	33.09090909090909	1.0	34.19078947368421	1.0
HPV_160823_run03	KHCA-233	HPV66	0.09176891615541923	0.07016871165644172	0.0	0.0	0.0	0.0
